counter,brick_name,x,y
597,paddle,8.0,-8.0
598,paddle,8.0,-6.31829072289146
599,paddle,-8.0,-6.31829072289146
600,paddle,8.0,-6.31829072289146
601,paddle,-8.0,-6.31829072289146
602,paddle,-8.0,-5.190253583206051
603,paddle,8.0,-8.0
604,paddle,-8.0,-7.999999999999998
605,paddle,-8.0,-7.9999999999999964
606,paddle,-8.0,-7.9999999999999964
607,paddle,-8.0,-5.402145730872879
608,paddle,8.0,-5.402145730872879
609,paddle,8.0,-5.40214573087288
610,paddle,-8.0,-5.40214573087288
611,paddle,-8.0,-8.0
612,paddle,8.0,-8.0
613,paddle,-8.0,-8.0
614,paddle,8.0,-8.0
615,paddle,-8.0,-8.0
616,paddle,8.0,-7.999999999999998
617,paddle,8.0,-8.0
618,paddle,-8.0,-7.999999999999998
619,paddle,-8.0,-8.0
620,paddle,-8.0,-8.0
621,paddle,8.0,-3.5652545780033504
622,paddle,8.0,-3.5652545780033496
623,paddle,-8.0,-3.2144951392639554
624,paddle,8.0,-3.2144951392639554
625,paddle,-8.0,-6.101400626617298
626,paddle,8.0,-6.101400626617298
627,paddle,-8.0,-6.101400626617298
628,paddle,-8.0,-6.101400626617298
629,paddle,4.636903428725148,-5.9807632671153375
630,paddle,-8.0,-7.261733053451287
631,paddle,8.0,-7.261733053451287
632,paddle,-7.279291475815398,-7.261733053451287
633,paddle,-8.0,-7.261733053451287
634,paddle,8.0,-7.261733053451287
635,paddle,8.0,-7.261733053451287
636,paddle,-8.0,-5.384134657326403
637,paddle,8.0,-5.384134657326401
638,paddle,-8.0,-8.0
639,paddle,8.0,-8.0
640,paddle,8.0,-8.0
641,paddle,8.0,-8.0
642,paddle,8.0,-6.9686011895365105
643,paddle,2.998291143151164,-6.968601189536512
644,paddle,-8.0,-6.968601189536512
645,paddle,8.0,-8.0
646,paddle,-5.724031822631559,-7.999999999999998
647,paddle,8.0,-7.9999999999999964
648,paddle,-8.0,-7.9999999999999964
649,paddle,6.31023947087408,-7.9999999999999964
650,paddle,3.139576159511762,-7.9999999999999964
651,paddle,-0.8914665485503974,-7.9999999999999964
652,paddle,-8.0,-7.9999999999999964
653,paddle,8.0,-7.9999999999999964
654,paddle,8.0,-7.9999999999999964
655,paddle,-8.0,-7.9999999999999964
656,paddle,-5.648457700071104,-8.0
657,paddle,-8.0,8.0
658,paddle,-8.0,-8.0
659,paddle,-8.0,8.0
660,paddle,-8.0,-8.0
661,paddle,-4.724396203166513,8.0
662,paddle,-8.0,-8.0
663,paddle,8.0,-8.0
664,paddle,-8.0,-8.0
665,paddle,-8.0,-8.0
666,paddle,8.0,-8.0
667,paddle,-2.829676304840632,-8.0
668,paddle,8.0,-8.0
669,paddle,-8.0,-6.984957496719593
670,paddle,-8.0,-6.984957496719593
671,paddle,-8.0,-6.984957496719591
672,paddle,8.0,-6.984957496719591
673,paddle,-8.0,-4.860836205104036
674,paddle,8.0,-8.0
675,paddle,-6.305535332414593,-8.0
676,paddle,-8.0,-8.0
677,paddle,-7.046060246759566,-8.0
678,paddle,8.0,-8.0
679,paddle,3.902957848344899,-8.0
680,paddle,8.0,-8.0
681,paddle,5.164386311909518,-8.0
682,paddle,-4.91054813609376,-8.0
683,paddle,-8.0,-8.0
684,paddle,8.0,-7.999999999999998
685,paddle,-8.0,-7.9999999999999964
686,paddle,8.0,-7.999999999999995
687,paddle,8.0,-7.999999999999995
688,paddle,0.8086480790357236,-1.2464955540083675
689,paddle,-8.0,-1.2464955540083675
690,paddle,-8.0,-1.8032333335589676
691,paddle,-6.093167968028091,-7.921889676103951
692,paddle,-8.0,-7.921889676103951
693,paddle,-8.0,-7.921889676103949
694,paddle,8.0,-7.921889676103949
695,paddle,-8.0,-7.921889676103949
696,paddle,8.0,-7.921889676103947
697,paddle,-5.7736345420204565,-8.0
698,paddle,8.0,-8.0
699,paddle,8.0,-8.0
700,paddle,-4.100318514732123,-8.0
701,paddle,-8.0,-8.0
702,paddle,8.0,-8.0
703,paddle,-4.937186408847424,-8.0
704,paddle,-8.0,-4.263500209320801
705,paddle,8.0,-4.263500209320803
706,paddle,-8.0,-4.263500209320803
707,paddle,8.0,-4.263500209320803
708,paddle,8.0,-4.263500209320803
709,paddle,-8.0,-4.263500209320805
710,paddle,8.0,-4.263500209320803
711,paddle,-1.9061041921444541,-4.263500209320805
712,paddle,-8.0,-3.6258194533164794
713,paddle,-8.0,-3.6258194533164785
714,paddle,-8.0,-3.6258194533164785
715,paddle,5.430595038058755,-3.6258194533164785
716,paddle,-6.567117051096815,-3.6258194533164776
717,paddle,-8.0,-3.6258194533164776
718,paddle,-8.0,-3.6258194533164767
719,paddle,-8.0,-3.625819453316476
720,paddle,8.0,-3.625819453316476
721,paddle,-8.0,-7.02675401384378
722,paddle,8.0,-7.02675401384378
723,paddle,-8.0,-7.02675401384378
724,paddle,8.0,-7.02675401384378
725,paddle,-0.1962020801757376,-7.02675401384378
726,paddle,-6.436275153726569,-7.026754013843782
727,paddle,8.0,-8.0
728,paddle,8.0,8.0
729,paddle,-3.2437837150052786,-8.0
730,paddle,8.0,8.0
731,paddle,-8.0,-8.0
732,paddle,0.07908655228625605,8.0
733,paddle,-8.0,-8.0
734,paddle,8.0,8.0
735,paddle,8.0,-8.0
736,paddle,8.0,8.0
737,paddle,8.0,-8.0
738,paddle,8.0,8.0
739,paddle,8.0,-8.0
740,paddle,8.0,-8.0
741,paddle,-8.0,-8.0
742,paddle,8.0,-8.0
743,paddle,8.0,-8.0
744,paddle,8.0,-8.0
745,paddle,-8.0,-8.0
746,paddle,8.0,-8.0
747,paddle,-8.0,-8.0
748,paddle,-8.0,-8.0
749,paddle,-8.0,-8.0
750,paddle,-8.0,-8.0
751,paddle,-8.0,-8.0
752,paddle,-8.0,-8.0
753,paddle,8.0,-8.0
754,paddle,-8.0,-8.0
755,paddle,8.0,-3.6655147022531764
756,paddle,-8.0,-3.6655147022531755
757,paddle,-8.0,-3.6655147022531755
758,paddle,8.0,-1.746285696267405
759,paddle,-8.0,-7.130692603783444
760,paddle,8.0,-7.130692603783444
761,paddle,-8.0,-8.0
762,paddle,-6.635839610660975,-8.0
763,paddle,-8.0,-8.0
764,paddle,-2.458839118132232,-8.0
765,paddle,-8.0,-8.0
766,paddle,8.0,-8.0
767,paddle,-8.0,-8.0
768,paddle,-0.02854562054847065,-7.999999999999998
769,paddle,-8.0,-7.999999999999998
